Crash Time of Day,Collision Type,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Driver At Fault,Driver Distracted By,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Speed Limit,Parked Vehicle
0,1,0,0,2,0,1,0,3,3,17,12,25,0
3,1,1,2,2,0,1,0,1,1,8,1,40,0
4,2,5,0,1,0,1,0,3,3,4,3,35,0
5,3,0,0,1,0,1,0,2,2,0,1,30,0
5,0,0,0,2,0,0,0,0,0,0,3,40,0
0,3,0,0,2,0,0,0,2,2,0,1,25,0
1,5,0,0,0,0,1,1,6,6,0,5,30,0
1,2,0,1,2,0,1,0,3,3,0,1,25,0
0,2,0,0,2,0,1,0,1,1,0,1,35,0
2,5,1,2,1,0,1,0,2,2,2,1,45,0
1,1,0,4,2,0,0,0,2,2,1,1,40,0
0,0,1,0,1,0,1,0,2,2,8,4,45,0
0,5,1,0,2,0,1,1,4,10,0,5,35,0
3,0,0,2,1,0,1,0,2,2,0,3,35,0
4,0,1,0,2,0,1,0,2,2,4,7,40,0
0,12,5,0,2,0,1,0,2,4,5,1,40,0
4,1,0,2,1,0,1,1,2,2,0,5,35,0
4,7,0,0,2,0,0,0,2,2,0,0,35,0
4,2,0,0,2,0,0,0,1,1,4,1,45,0
5,2,0,0,2,0,1,0,1,1,0,1,40,0
0,0,0,0,2,0,0,0,0,0,4,3,30,0
4,0,0,0,1,0,0,0,0,0,0,0,45,0
3,0,0,2,1,0,1,0,2,2,0,1,35,0
5,1,0,0,2,0,1,0,1,1,11,1,30,0
4,2,0,0,2,0,1,0,4,4,15,1,25,0
4,7,0,0,1,0,0,0,1,1,0,1,35,0
3,12,0,2,1,0,0,0,2,2,0,0,35,0
5,1,0,0,2,0,1,1,2,2,0,1,45,0
5,9,0,0,2,0,0,0,1,1,0,1,30,0
0,1,0,2,2,0,0,0,2,2,0,1,35,0
5,6,0,0,2,0,0,0,3,3,0,1,35,0
0,15,1,0,1,0,1,0,3,3,0,5,35,0
0,0,1,0,2,0,1,1,2,2,0,3,40,0
5,0,1,0,5,0,0,0,0,0,0,0,25,0
1,9,0,0,2,0,0,0,1,1,5,3,50,0
5,0,1,0,2,0,0,0,0,0,4,3,35,0
0,9,0,2,2,0,0,0,1,1,4,0,25,0
4,3,0,0,2,0,0,0,1,1,0,1,35,0
0,0,0,0,2,0,1,1,2,2,0,1,30,0
5,0,0,0,1,0,1,1,2,2,0,3,40,0
4,0,0,0,2,0,0,0,0,0,0,3,35,0
0,0,0,0,2,0,0,0,0,0,0,3,30,0
4,0,1,0,1,0,0,0,0,0,0,0,40,0
4,3,0,0,0,0,0,0,2,2,0,1,30,0
0,4,0,0,1,0,0,0,11,9,0,1,35,0
0,12,1,0,2,0,1,0,9,10,8,1,40,0
4,7,0,0,1,0,0,0,8,8,0,0,35,0
1,3,0,0,0,0,0,0,1,1,0,1,30,0
5,3,0,0,2,0,0,0,2,2,0,1,40,0
4,8,1,0,2,0,0,0,0,0,0,1,55,0
4,3,0,0,1,0,0,0,8,2,0,1,35,0
0,3,0,0,2,0,0,0,2,2,8,2,35,0
0,3,0,0,2,0,0,0,2,2,4,3,35,0
0,2,0,0,1,0,1,0,4,4,5,1,35,0
4,2,1,0,2,0,1,1,3,3,0,6,35,0
1,0,0,0,2,0,0,0,0,0,0,0,30,0
4,2,0,0,2,0,0,0,4,4,0,1,25,0
0,3,1,2,1,0,0,0,2,2,0,1,25,0
0,2,0,2,1,0,0,0,6,6,0,0,35,0
1,1,0,4,2,0,1,0,3,3,0,1,35,0
4,4,0,0,1,0,0,0,10,11,0,5,30,0
4,2,0,0,2,0,0,0,6,6,0,0,35,0
0,3,1,0,2,0,0,0,3,3,4,1,35,0
4,0,1,0,2,0,0,0,0,0,0,3,35,0
0,3,0,2,1,0,1,0,3,3,4,10,40,0
4,0,1,0,2,0,0,0,0,0,18,3,35,0
5,0,1,0,1,0,1,0,2,2,0,1,35,0
4,8,3,0,2,0,0,0,2,2,0,1,40,0
5,6,0,0,2,0,0,0,3,3,8,1,50,0
0,3,0,0,1,0,0,0,11,9,4,4,35,0
0,0,0,0,1,0,0,0,0,0,0,0,40,0
3,3,0,2,1,0,0,0,10,11,0,1,45,0
1,2,1,1,2,0,0,0,8,8,0,1,40,0
0,1,1,0,2,0,0,0,2,3,0,3,40,0
4,3,0,0,0,0,0,0,1,1,0,1,25,0
5,3,0,0,1,0,0,0,3,3,0,1,35,0
3,12,1,2,1,0,0,0,2,2,0,0,30,0
0,0,1,2,2,0,0,0,0,0,0,0,40,0
1,0,1,1,2,0,0,0,0,0,0,0,50,0
0,0,0,0,1,0,0,0,0,0,0,3,40,0
5,3,0,0,2,0,0,0,2,2,0,1,40,0
0,1,0,0,2,0,1,1,3,3,4,1,40,0
4,3,1,0,0,0,0,0,1,1,0,1,40,0
4,0,0,0,1,0,0,0,0,0,0,3,35,0
4,3,0,0,1,0,1,0,11,9,0,1,40,0
5,2,0,0,2,0,0,0,3,3,0,1,25,0
0,3,0,2,2,0,0,0,2,2,0,1,25,0
0,3,0,0,0,0,0,0,2,2,0,1,45,0
5,3,0,0,1,0,1,0,2,2,0,2,35,0
0,0,1,0,2,0,0,0,0,9,0,1,50,0
0,4,1,0,1,0,1,1,5,5,0,5,40,0
0,0,1,2,2,0,0,0,0,0,4,1,55,0
1,0,0,2,2,0,1,0,2,2,0,3,35,0
5,3,0,0,1,0,1,1,2,2,0,1,40,0
1,3,0,1,1,0,0,0,8,8,0,5,40,0
0,4,0,2,1,0,0,0,2,2,0,1,35,0
5,0,1,0,2,0,1,0,2,2,0,1,35,0
0,3,0,0,2,0,1,0,7,7,0,5,35,0
0,3,1,2,2,0,0,0,1,1,0,1,30,0
4,0,0,0,1,0,0,0,0,0,0,0,40,0
2,1,0,4,2,0,0,0,2,2,1,1,35,0
5,6,0,0,1,0,1,0,0,0,0,6,45,0
3,1,0,2,2,1,1,1,2,2,0,1,30,0
3,2,0,2,2,0,0,0,11,9,3,1,25,0
0,0,0,2,2,0,0,0,0,0,0,3,45,0
5,0,0,0,1,0,1,0,2,2,8,2,35,0
0,0,0,0,2,0,0,0,0,0,0,0,30,0
1,3,0,2,3,0,1,1,2,2,0,1,30,0
4,0,0,0,1,0,1,1,2,2,0,1,50,0
1,2,0,0,1,0,0,0,3,3,0,5,35,0
0,0,0,0,2,0,0,0,0,0,0,3,30,0
0,12,0,2,2,0,0,0,2,2,0,3,25,0
5,2,0,0,2,0,0,0,4,4,13,1,40,0
3,0,0,2,1,0,0,0,0,0,0,0,30,0
5,1,0,0,2,0,0,0,2,2,0,1,45,0
0,3,0,4,0,0,1,1,4,4,0,2,25,0
4,0,0,0,2,0,1,1,2,2,7,1,45,0
5,7,3,0,2,0,1,1,3,3,8,12,35,0
3,0,0,2,1,0,0,0,0,0,0,0,45,0
0,0,0,0,1,0,1,1,2,2,0,0,5,0
0,2,0,0,2,0,1,0,9,10,4,6,35,0
4,2,0,0,1,0,0,0,8,8,3,0,35,0
4,2,0,0,2,0,0,0,8,8,2,2,40,0
5,6,0,0,2,0,1,1,3,3,0,5,35,0
0,1,1,2,1,0,1,1,1,1,1,1,35,0
5,3,0,0,0,0,1,0,10,11,0,5,40,0
0,12,0,1,2,0,1,0,2,2,0,1,25,0
1,3,0,1,2,0,0,0,2,2,0,1,30,0
5,0,0,0,2,0,1,0,2,2,5,3,35,0
4,0,0,0,2,0,1,1,2,2,0,1,45,0
1,2,1,2,2,0,0,0,4,4,0,1,40,0
4,3,1,0,0,0,0,0,1,1,0,1,25,0
5,1,0,0,2,0,1,1,2,2,0,1,40,0
4,1,0,0,4,0,1,1,2,2,0,5,25,0
0,3,1,2,2,0,0,0,3,3,0,1,35,0
5,2,0,0,1,0,0,0,4,4,0,1,35,0
5,1,0,0,2,0,0,0,2,14,0,3,35,0
4,4,0,2,1,0,0,0,2,2,0,1,40,0
4,3,0,0,1,0,0,0,2,2,8,1,30,0
0,4,0,2,1,0,0,0,2,2,0,1,45,0
0,2,0,0,1,0,1,0,3,3,0,5,30,0
5,2,0,0,2,0,0,0,3,3,0,1,35,0
0,3,1,0,1,0,0,0,2,2,0,3,35,0
5,1,0,0,2,0,1,0,3,3,6,1,40,0
5,9,1,0,2,0,1,0,1,1,0,1,25,0
4,1,1,0,1,0,1,1,2,2,16,4,30,0
0,0,0,2,2,0,1,0,2,2,0,3,50,0
3,0,0,2,1,0,0,0,0,0,0,0,30,0
3,0,1,2,2,0,0,0,0,0,0,3,40,0
4,3,0,0,1,0,0,0,2,2,0,1,40,0
3,1,0,2,1,1,1,0,1,1,0,1,40,0
4,4,0,0,1,0,0,0,6,6,0,4,45,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0,0,0,4,0,1,1,2,2,0,3,25,0
5,0,0,0,1,0,1,0,2,2,11,3,35,0
3,0,0,2,1,0,0,0,0,0,0,0,40,0
5,0,0,0,1,0,0,0,0,0,0,1,35,0
4,12,0,0,1,0,0,0,2,2,0,1,30,0
3,0,0,4,1,0,0,0,0,0,0,0,40,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
0,0,0,0,1,0,0,0,0,0,0,0,40,0
0,0,0,0,1,0,1,1,2,2,0,1,40,0
5,0,0,0,1,0,1,0,2,2,4,3,35,0
0,0,0,0,1,0,0,0,0,0,0,12,25,0
3,1,0,2,2,0,1,0,1,1,0,1,25,0
4,0,5,0,2,0,0,0,0,0,13,3,35,0
5,2,0,0,2,0,0,0,11,9,3,3,25,0
5,3,0,0,2,0,1,1,11,9,4,6,30,0
4,2,1,0,1,0,0,0,2,2,0,2,35,0
3,0,1,2,2,1,1,0,3,3,0,1,25,0
3,0,0,4,1,0,0,0,0,0,0,0,40,0
0,0,0,0,1,0,1,1,2,2,0,2,35,0
4,0,1,0,1,0,1,0,2,2,0,1,40,0
5,0,0,0,2,0,0,0,0,0,4,3,30,0
3,1,0,2,2,0,1,0,2,2,0,2,25,0
0,4,0,0,1,0,0,0,8,8,0,1,35,0
0,3,0,0,1,0,0,0,2,2,0,0,35,0
5,3,1,0,0,0,0,0,2,2,0,1,35,0
4,6,0,0,2,0,0,0,1,1,4,5,35,0
1,7,0,2,2,0,0,0,11,9,0,1,30,0
1,3,1,0,2,0,0,0,2,2,0,1,35,0
4,0,0,0,1,0,1,1,2,2,0,3,40,0
4,4,1,0,1,0,0,0,2,2,15,0,40,0
0,0,0,5,2,0,0,0,0,0,4,3,35,0
1,2,0,1,1,0,0,0,3,3,0,3,25,0
0,7,0,0,2,0,0,0,2,2,0,1,40,0
4,3,1,0,1,0,1,1,4,4,0,5,40,0
5,0,1,0,1,0,0,0,0,0,0,0,35,0
0,0,0,2,1,0,0,0,0,0,0,2,30,0
3,1,0,2,2,0,0,0,2,2,0,1,35,0
5,6,0,0,2,0,1,0,1,1,0,6,25,0
0,0,0,2,1,0,0,0,0,0,0,0,40,0
5,2,0,0,2,0,0,0,1,1,0,8,25,1
2,7,0,2,2,0,1,0,7,7,0,1,40,0
4,0,0,0,2,0,1,1,2,2,0,3,40,0
4,0,0,0,2,0,1,0,2,2,0,1,50,0
4,1,0,0,2,0,1,1,2,2,5,1,35,0
5,12,1,0,2,0,0,0,2,2,15,1,30,0
3,2,1,2,1,0,1,1,8,8,5,6,35,0
2,1,0,4,2,0,1,0,2,2,13,1,40,0
0,2,0,0,2,0,0,0,6,6,8,0,40,0
5,3,0,0,1,0,0,0,5,5,0,1,25,0
4,6,0,0,1,0,0,0,3,3,0,0,40,0
5,0,0,0,2,0,0,0,0,0,0,3,40,0
5,2,0,0,2,0,1,0,4,4,5,1,40,0
4,3,0,0,0,0,1,1,2,2,0,2,30,0
0,4,0,0,1,0,1,0,2,2,0,5,35,0
4,15,0,0,1,0,1,1,6,6,0,5,25,0
5,2,0,0,2,0,0,0,7,5,0,3,30,0
4,0,0,0,1,0,1,1,2,2,0,1,35,0
3,0,0,2,2,0,1,0,2,2,2,6,40,0
0,2,0,0,2,0,0,0,3,3,0,1,25,0
1,1,0,2,2,0,1,1,1,1,2,1,25,0
0,2,0,2,2,0,0,0,2,2,3,4,30,0
4,3,0,0,1,0,0,0,11,9,4,5,40,0
0,5,0,2,1,0,0,0,2,2,4,1,35,0
0,12,1,0,2,0,0,0,2,2,0,1,35,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
4,3,4,0,1,0,0,0,2,2,0,4,40,0
3,0,1,2,1,0,0,0,6,6,0,0,30,0
5,0,0,0,2,0,0,0,2,2,0,0,30,0
4,2,1,0,1,0,1,0,9,10,12,3,35,0
4,0,0,0,1,0,1,1,2,2,0,3,35,0
3,3,1,5,2,0,1,0,8,8,0,4,30,0
1,3,0,4,1,0,1,1,4,4,0,1,40,0
5,4,0,0,1,0,0,0,8,8,0,1,30,0
2,3,0,2,1,0,1,0,3,3,0,4,30,0
5,0,0,0,1,0,1,0,2,2,0,3,25,0
0,3,0,2,1,0,0,0,1,2,0,1,45,0
3,1,0,2,1,0,1,0,2,2,0,2,40,0
0,2,0,2,2,0,1,0,3,3,0,1,55,0
5,10,1,0,0,0,1,1,2,2,0,12,30,0
0,2,0,0,2,0,0,0,3,3,0,1,40,0
1,12,0,2,2,0,0,0,1,1,0,1,40,0
4,3,0,0,1,0,0,0,1,1,0,0,30,0
0,4,1,2,2,0,1,0,1,2,0,4,35,0
2,1,0,2,2,1,1,0,3,2,4,9,35,0
0,0,0,0,1,0,0,0,0,0,0,3,35,0
0,8,0,0,2,0,0,0,0,0,6,12,45,0
2,3,0,2,3,0,0,0,11,9,0,1,45,0
0,0,0,0,2,0,1,0,2,2,0,3,35,0
1,6,0,2,2,0,1,0,11,9,0,1,40,0
0,5,1,2,2,0,0,0,1,1,0,1,40,0
0,0,0,0,2,0,0,0,0,0,0,0,45,0
5,3,1,0,0,0,1,1,4,4,0,2,35,0
4,4,0,0,1,0,1,1,3,3,0,5,35,0
0,3,0,5,1,0,1,1,2,2,0,5,40,0
2,3,0,2,3,0,0,0,2,2,0,1,30,0
4,7,0,0,2,0,0,0,1,1,0,1,40,0
0,2,0,2,1,0,1,1,4,4,0,6,45,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
5,3,0,0,0,0,1,0,2,2,0,2,30,0
5,15,0,0,5,0,0,0,11,9,3,9,15,0
4,0,0,0,2,0,1,1,2,2,0,3,40,0
1,0,0,0,1,0,1,1,2,2,0,1,40,0
2,1,0,2,2,0,0,0,2,2,4,1,40,0
0,3,0,0,1,0,0,0,2,2,0,1,35,0
3,1,1,4,2,0,1,0,2,2,0,1,30,0
4,6,0,0,2,0,1,0,10,11,0,5,25,0
0,9,0,0,2,0,1,0,10,11,0,5,25,0
0,10,0,0,1,0,0,0,7,7,0,3,40,0
0,0,1,0,2,0,0,0,0,0,4,3,35,0
3,0,0,4,2,0,0,0,0,0,0,3,35,0
0,0,1,0,1,0,0,0,0,0,8,0,45,0
4,0,0,0,2,0,1,0,2,2,0,1,40,0
0,0,0,0,2,0,1,1,2,2,0,1,30,0
4,0,0,0,2,0,0,0,0,0,0,0,40,0
0,0,0,0,2,0,0,0,0,0,0,0,55,0
4,3,1,0,0,0,1,0,8,9,0,2,25,0
0,0,1,5,2,0,0,0,0,0,0,0,30,0
1,1,1,0,2,0,1,1,2,2,10,1,30,0
4,5,0,0,1,0,0,0,7,7,8,5,45,0
2,0,1,2,1,0,0,0,0,0,0,0,35,0
5,3,0,0,1,0,1,0,4,4,0,1,35,0
1,1,0,0,2,0,1,1,1,1,0,1,35,0
5,3,1,0,2,0,0,0,2,2,0,1,35,0
0,0,0,0,1,0,0,0,0,0,4,0,35,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
4,0,0,0,1,0,1,1,2,2,0,4,30,0
0,1,1,0,2,0,1,1,2,2,0,1,30,0
0,3,0,5,1,0,1,0,2,2,11,1,35,0
5,0,0,0,2,0,1,1,1,2,0,1,35,0
4,0,0,0,2,0,1,0,2,2,0,1,35,0
0,4,0,0,2,0,0,0,8,8,0,1,50,0
5,4,0,0,2,0,1,1,2,2,0,5,35,0
4,3,0,0,0,0,1,1,5,5,0,4,25,0
4,5,0,0,0,0,1,1,2,2,4,5,25,0
4,0,1,0,2,0,1,1,2,2,0,3,15,0
0,0,0,0,2,0,1,0,0,0,0,3,45,0
0,1,1,4,2,0,1,0,2,2,0,4,40,0
0,3,0,2,1,0,1,0,5,5,0,5,35,0
1,0,0,0,2,0,0,0,0,0,0,3,40,0
2,12,0,4,2,1,1,0,2,2,0,1,15,0
1,0,0,4,3,0,0,0,2,2,13,1,40,0
1,4,0,0,1,0,1,0,7,7,0,5,35,0
3,5,1,2,0,0,0,0,2,2,0,1,35,0
4,0,1,0,1,0,1,1,2,2,0,3,40,0
4,2,1,0,2,0,1,1,3,3,0,6,35,0
5,2,0,0,1,0,0,0,1,1,11,0,40,0
4,0,0,0,2,0,1,0,2,2,0,3,45,0
5,0,0,0,1,0,1,1,2,2,0,1,35,0
2,3,0,2,1,0,1,0,9,10,0,1,35,0
5,0,0,0,2,0,0,0,0,0,0,12,35,0
3,0,1,2,1,0,0,0,0,0,0,3,40,0
0,4,1,0,2,0,1,1,2,2,0,5,35,0
0,0,0,5,1,0,0,0,0,0,4,0,40,0
0,6,0,2,1,0,1,0,1,1,0,6,35,0
0,12,0,0,2,0,0,0,5,5,0,1,30,0
4,3,0,0,0,0,1,1,2,2,0,5,25,0
1,1,0,2,2,0,1,1,2,2,8,1,25,0
0,0,0,2,1,0,0,0,0,0,0,0,45,0
4,2,0,0,2,0,0,0,0,0,0,2,25,0
0,2,0,0,2,0,0,0,8,8,11,0,35,0
2,1,0,2,2,1,1,0,2,2,0,1,15,0
0,2,0,2,2,0,1,1,5,5,0,6,30,0
5,0,1,0,1,0,1,0,2,2,4,3,30,0
4,0,0,2,1,0,0,0,0,0,0,1,40,0
5,1,0,0,1,0,1,1,2,2,0,7,30,0
5,9,0,0,2,0,1,1,8,8,0,2,25,0
0,1,0,0,2,0,1,0,2,2,0,1,35,0
1,0,0,0,1,0,0,0,0,0,0,4,30,0
3,0,0,2,1,0,0,0,0,0,0,0,50,0
0,2,0,0,2,0,0,0,9,10,0,1,35,0
5,0,1,0,1,0,1,0,2,2,0,6,40,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
1,3,1,2,1,0,1,0,5,5,0,5,35,0
5,3,1,0,0,0,0,0,5,5,0,1,25,0
0,2,0,0,1,0,0,0,1,1,0,1,45,0
1,3,0,0,2,0,0,0,2,2,0,1,25,0
0,0,0,2,1,0,1,0,2,2,18,1,35,0
3,3,0,1,1,0,1,0,11,9,0,5,35,0
3,0,0,2,1,1,1,0,2,2,4,1,40,0
4,13,0,0,0,0,1,1,8,8,0,5,25,0
4,3,1,0,0,0,1,1,2,2,0,4,30,0
0,3,0,0,0,0,1,1,1,1,0,5,30,0
4,6,0,0,2,0,1,0,10,11,4,6,45,0
5,0,1,0,2,0,1,1,2,2,0,3,35,0
5,0,0,0,2,0,1,1,2,2,0,3,35,0
0,3,0,0,1,0,0,0,11,9,0,2,30,0
2,4,1,2,1,0,0,0,2,2,0,5,30,0
5,1,1,0,2,0,1,0,2,2,0,1,30,0
5,3,0,0,1,0,1,0,2,2,4,1,40,0
5,2,0,0,2,0,0,0,6,6,0,3,50,0
3,12,0,2,2,0,0,0,2,2,0,1,0,0
0,0,1,0,2,0,0,0,0,0,0,0,40,0
1,3,0,0,0,0,1,1,10,11,0,5,25,0
0,3,0,2,1,0,0,0,2,2,0,1,50,0
3,4,0,2,1,0,0,0,2,2,0,1,35,0
3,7,0,4,2,0,0,0,1,1,2,1,35,0
3,0,1,2,2,0,1,0,2,2,0,3,45,0
4,0,0,0,2,0,0,0,0,0,0,0,40,0
3,0,0,2,2,0,0,0,0,0,0,3,35,0
1,0,1,0,1,0,0,0,0,0,0,0,35,0
5,0,1,0,2,0,1,0,2,2,0,1,40,0
4,0,0,0,2,0,0,0,0,0,0,1,40,0
3,0,1,2,0,0,1,1,0,0,4,12,30,0
5,0,1,0,1,0,0,0,0,0,0,0,35,0
5,3,0,0,0,0,1,0,1,2,4,12,25,0
5,0,1,0,2,0,1,1,2,2,0,3,40,0
0,3,1,0,1,0,1,0,2,2,11,1,35,0
0,0,0,0,2,0,0,0,0,0,4,0,35,0
3,4,0,2,1,0,1,1,2,2,0,5,15,0
0,0,0,0,2,0,0,0,0,0,0,3,40,0
0,3,0,0,0,0,0,0,2,2,0,1,35,0
0,0,0,0,2,0,0,0,0,0,0,3,40,0
4,0,1,0,2,0,0,0,0,0,0,3,25,0
0,4,0,0,1,0,0,0,1,1,0,1,30,0
0,0,0,0,2,0,0,0,0,0,5,0,40,0
4,6,1,0,2,0,0,0,3,3,0,1,40,0
1,0,0,0,1,0,0,0,0,0,4,3,50,0
4,0,0,0,2,0,0,0,2,0,4,3,45,0
0,3,0,2,2,0,0,0,2,2,0,1,35,0
4,0,1,0,1,0,0,0,0,0,0,0,0,0
4,9,0,0,2,0,0,0,6,6,0,1,40,0
4,7,0,2,2,0,0,0,1,1,0,1,50,0
4,0,0,0,1,0,0,1,0,0,0,0,45,0
0,7,0,0,2,0,0,0,12,12,6,1,30,0
4,3,0,0,1,0,1,1,2,2,0,1,45,0
1,1,0,0,1,0,1,1,2,2,9,5,30,0
4,0,0,0,2,0,1,1,2,2,4,1,35,0
5,0,0,0,1,0,1,0,2,2,5,2,35,0
0,0,1,0,2,0,1,0,2,2,0,3,40,0
3,4,0,2,1,0,0,0,10,11,1,1,40,0
5,4,0,0,2,0,1,0,4,4,0,5,40,0
2,3,0,2,3,0,1,1,1,1,0,5,45,0
5,0,0,0,2,0,1,0,2,2,0,3,45,0
4,3,0,0,1,0,1,0,1,1,0,1,30,0
0,0,0,2,2,1,1,1,2,2,0,1,45,0
3,0,0,2,2,1,1,1,2,2,0,1,45,0
5,1,1,0,2,0,1,0,4,10,4,1,25,0
5,0,0,0,2,0,1,1,2,2,0,1,40,0
4,0,1,0,2,0,1,1,2,2,0,1,35,0
3,11,0,2,1,0,0,0,0,0,0,5,45,0
2,8,0,2,1,1,1,0,2,2,0,1,45,0
1,3,1,1,3,0,0,0,2,2,0,1,40,0
2,0,1,2,1,0,0,0,0,0,0,5,35,0
4,3,0,0,0,0,0,0,6,6,0,1,25,0
0,1,0,0,2,0,1,0,2,2,0,1,50,0
5,2,0,0,5,0,0,0,3,3,0,1,30,0
0,0,0,2,2,0,1,1,2,2,0,1,40,0
5,4,0,0,1,0,0,0,2,2,0,1,35,0
0,0,0,0,2,0,0,0,0,0,0,0,40,0
0,0,4,2,2,0,0,0,0,0,2,0,40,0
0,0,0,0,2,0,1,0,2,2,0,3,35,0
0,0,0,0,2,0,0,0,0,0,0,6,40,0
2,8,1,4,2,0,1,0,3,2,0,1,50,0
3,0,0,4,2,0,1,0,0,0,0,0,55,0
3,0,0,2,1,0,1,1,2,2,0,2,25,0
0,2,1,2,2,0,0,0,4,4,0,1,45,0
5,3,1,0,2,0,0,0,2,2,0,1,35,0
3,4,1,2,1,0,1,0,2,2,0,5,35,0
0,0,0,0,2,0,0,0,0,0,0,0,35,0
4,3,0,0,2,0,1,1,9,10,0,5,30,0
5,0,0,0,2,0,1,0,3,3,0,1,40,0
0,3,0,0,1,0,1,0,3,3,0,5,35,0
0,0,0,0,1,0,1,1,2,2,0,3,35,0
0,0,0,0,1,0,0,0,0,0,0,0,50,0
5,3,0,0,2,0,0,0,10,11,7,1,35,0
3,0,0,2,1,0,0,0,0,0,0,3,40,0
5,7,0,0,2,0,0,0,6,6,0,0,35,0
5,0,0,0,1,0,0,0,0,0,0,0,35,0
1,0,0,0,1,0,0,0,0,0,4,3,35,0
0,0,1,0,1,0,0,0,0,0,0,0,35,0
3,5,1,2,1,0,0,0,2,2,0,2,35,0
0,0,0,0,2,0,1,1,2,2,0,1,40,0
1,1,0,2,2,0,1,0,1,1,1,5,25,0
4,4,0,0,2,0,1,0,7,7,0,5,40,0
1,1,0,2,2,0,1,0,1,1,0,1,35,0
0,2,0,0,1,0,1,1,3,3,0,5,35,0
5,3,0,0,2,0,1,1,11,9,4,5,25,0
0,10,1,0,1,0,0,1,0,0,4,12,35,0
0,0,0,0,2,0,0,0,0,0,0,3,45,0
5,0,0,0,2,0,1,1,2,2,0,1,45,0
0,0,0,0,1,0,1,0,2,2,0,3,35,0
0,1,0,2,2,0,0,0,2,13,0,1,35,0
1,1,0,2,2,1,1,0,1,1,0,1,35,0
4,0,0,0,2,0,0,0,0,0,8,0,25,0
0,0,0,0,2,0,1,1,2,2,4,3,40,0
0,6,1,5,1,0,0,0,0,0,4,3,45,0
5,0,0,0,2,0,1,0,2,2,0,3,40,0
5,0,0,0,2,0,1,1,2,2,0,1,55,0
5,3,0,0,0,0,1,0,1,2,0,5,25,0
5,0,0,0,1,0,0,0,0,0,0,0,30,0
4,0,0,0,1,0,1,1,2,2,0,6,35,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
1,0,0,2,1,0,0,0,0,0,8,3,45,0
0,6,0,2,2,0,1,0,2,2,16,3,25,0
3,0,0,2,2,0,1,0,2,2,4,1,30,0
2,3,0,2,2,0,0,0,2,2,0,1,40,0
4,0,0,0,0,0,1,0,2,2,0,4,30,0
0,0,1,2,2,0,0,0,0,0,0,0,40,0
0,3,0,0,2,0,1,1,10,11,0,2,30,0
0,1,0,5,2,0,1,0,4,4,0,9,25,0
2,3,0,2,3,0,1,0,2,2,0,2,40,0
1,0,1,4,2,0,1,1,2,2,0,1,35,0
0,0,1,0,5,0,0,0,0,0,0,6,40,0
0,8,0,0,0,0,0,0,0,0,0,0,35,0
4,0,0,0,2,0,1,1,2,2,0,3,35,0
4,3,0,0,2,0,0,0,2,2,13,1,35,0
2,1,0,2,2,1,1,0,2,2,0,1,25,0
0,0,1,0,2,0,1,1,2,2,0,1,50,0
1,2,0,0,2,0,0,0,4,4,0,3,40,0
5,2,0,0,2,0,1,1,8,8,3,3,40,0
5,2,1,0,2,0,0,0,3,3,2,1,25,0
5,4,1,0,1,0,0,0,1,1,0,1,35,0
5,4,0,0,1,0,1,1,0,0,4,5,40,0
0,6,1,0,2,0,0,0,9,10,0,1,25,0
1,3,0,0,0,0,1,1,2,2,0,4,25,0
4,14,0,0,1,0,1,1,2,2,0,12,30,0
0,0,0,0,2,0,1,1,2,2,0,1,55,0
5,4,0,0,1,0,1,1,2,2,4,5,35,0
1,0,0,1,2,0,0,0,0,0,0,0,25,0
5,0,0,0,2,0,0,0,0,0,0,1,35,0
0,4,0,0,2,0,1,1,3,3,0,2,45,0
5,3,0,0,0,0,0,0,2,2,0,1,30,0
5,7,1,0,2,0,0,0,1,1,3,16,40,0
0,0,0,4,1,0,0,0,2,2,0,0,45,0
4,4,0,0,1,0,0,0,2,2,0,1,35,0
0,2,1,2,2,0,0,0,11,9,0,1,55,0
0,2,0,0,1,0,0,0,9,10,0,2,40,0
3,3,0,2,1,0,0,0,2,2,0,1,40,0
4,0,0,0,1,0,0,0,0,0,0,1,50,0
4,3,1,0,2,0,0,0,0,0,0,8,15,1
0,4,0,0,1,0,1,0,3,4,0,5,30,0
0,0,1,0,2,0,0,0,2,2,4,1,40,0
4,0,0,0,2,0,0,0,3,3,0,1,30,0
4,3,0,0,1,0,1,1,2,2,0,1,40,0
3,2,0,2,1,0,0,0,1,1,0,0,45,0
3,8,0,2,2,0,0,0,0,0,0,0,40,0
1,7,0,0,2,0,0,0,1,1,17,0,25,0
0,0,1,2,2,0,0,0,0,0,8,3,40,0
5,4,0,0,2,0,0,0,2,2,0,1,40,0
4,4,0,0,2,0,0,0,2,2,4,1,35,0
2,0,0,2,1,0,1,0,2,2,0,1,30,0
0,3,0,0,2,0,1,1,2,2,0,1,30,0
